event_id,session_id,user_id,property_id,event_type,event_timestamp,session_duration,referral_source,device_type,browser,operating_system
454001,454,492,94.0,Click,2024-07-26 16:16:13,863,Organic Search,Desktop,Safari,Android
454002,454,492,1.0,Click,2024-07-26 16:25:40,1229,Organic Search,Desktop,Safari,Android
454003,454,492,,Page View,2024-07-26 16:31:46,1278,Organic Search,Desktop,Safari,Android
454004,454,492,98.0,Inquiry Submission,2024-07-26 16:32:35,1494,Organic Search,Desktop,Safari,Android
454005,454,492,50.0,Property View,2024-07-26 16:36:11,1879,Organic Search,Desktop,Safari,Android
454006,454,492,,Page View,2024-07-26 16:42:36,2392,Organic Search,Desktop,Safari,Android
454007,454,492,,Page View,2024-07-26 16:51:09,2560,Organic Search,Desktop,Safari,Android
454008,454,492,66.0,Click,2024-07-26 16:53:57,2673,Organic Search,Desktop,Safari,Android
455000,455,490,43.0,Click,2024-08-08 21:26:57,257,Organic Search,Desktop,Safari,Android
455001,455,490,,Page View,2024-08-08 21:31:14,513,Organic Search,Desktop,Safari,Android
455002,455,490,13.0,Click,2024-08-08 21:35:30,990,Organic Search,Desktop,Safari,Android
455003,455,490,,Page View,2024-08-08 21:43:27,1501,Organic Search,Desktop,Safari,Android
455004,455,490,73.0,Property View,2024-08-08 21:51:58,1687,Organic Search,Desktop,Safari,Android
455005,455,490,88.0,Property View,2024-08-08 21:55:04,1978,Organic Search,Desktop,Safari,Android
455006,455,490,88.0,Click,2024-08-08 21:59:55,2174,Organic Search,Desktop,Safari,Android
456000,456,135,62.0,Inquiry Submission,2024-08-14 14:14:09,446,Email Campaign,Mobile,Firefox,Android
456001,456,135,22.0,Property View,2024-08-14 14:21:35,856,Email Campaign,Mobile,Firefox,Android
456002,456,135,53.0,Inquiry Submission,2024-08-14 14:28:25,961,Email Campaign,Mobile,Firefox,Android
456003,456,135,57.0,Click,2024-08-14 14:30:10,1131,Email Campaign,Mobile,Firefox,Android
456004,456,135,32.0,Property View,2024-08-14 14:33:00,1323,Email Campaign,Mobile,Firefox,Android
456005,456,135,43.0,Property View,2024-08-14 14:36:12,1714,Email Campaign,Mobile,Firefox,Android
456006,456,135,38.0,Click,2024-08-14 14:42:43,1752,Email Campaign,Mobile,Firefox,Android
456007,456,135,93.0,Click,2024-08-14 14:43:21,1840,Email Campaign,Mobile,Firefox,Android
456008,456,135,,Page View,2024-08-14 14:44:49,1879,Email Campaign,Mobile,Firefox,Android
456009,456,135,60.0,Click,2024-08-14 14:45:28,2080,Email Campaign,Mobile,Firefox,Android
457000,457,364,31.0,Click,2024-08-01 18:22:47,432,Email Campaign,Desktop,Safari,iOS
457001,457,364,46.0,Click,2024-08-01 18:29:59,610,Email Campaign,Desktop,Safari,iOS
457002,457,364,98.0,Click,2024-08-01 18:32:57,1190,Email Campaign,Desktop,Safari,iOS
457003,457,364,,Page View,2024-08-01 18:42:37,1740,Email Campaign,Desktop,Safari,iOS
457004,457,364,29.0,Inquiry Submission,2024-08-01 18:51:47,2063,Email Campaign,Desktop,Safari,iOS
457005,457,364,,Page View,2024-08-01 18:57:10,2538,Email Campaign,Desktop,Safari,iOS
457006,457,364,,Page View,2024-08-01 19:05:05,2804,Email Campaign,Desktop,Safari,iOS
457007,457,364,,Page View,2024-08-01 19:09:31,2981,Email Campaign,Desktop,Safari,iOS
457008,457,364,90.0,Inquiry Submission,2024-08-01 19:12:28,3503,Email Campaign,Desktop,Safari,iOS
457009,457,364,5.0,Click,2024-08-01 19:21:10,3911,Email Campaign,Desktop,Safari,iOS
458000,458,341,26.0,Property View,2024-08-17 17:55:46,485,Referral,Mobile,Safari,Windows
458001,458,341,,Page View,2024-08-17 18:03:51,823,Referral,Mobile,Safari,Windows
458002,458,341,92.0,Click,2024-08-17 18:09:29,1036,Referral,Mobile,Safari,Windows
458003,458,341,78.0,Property View,2024-08-17 18:13:02,1592,Referral,Mobile,Safari,Windows
458004,458,341,71.0,Property View,2024-08-17 18:22:18,1889,Referral,Mobile,Safari,Windows
458005,458,341,16.0,Click,2024-08-17 18:27:15,2013,Referral,Mobile,Safari,Windows
458006,458,341,91.0,Property View,2024-08-17 18:29:19,2147,Referral,Mobile,Safari,Windows
459000,459,277,45.0,Property View,2024-08-10 18:55:42,190,Email Campaign,Tablet,Firefox,iOS
459001,459,277,,Page View,2024-08-10 18:58:52,546,Email Campaign,Tablet,Firefox,iOS
459002,459,277,,Page View,2024-08-10 19:04:48,1037,Email Campaign,Tablet,Firefox,iOS
459003,459,277,19.0,Click,2024-08-10 19:12:59,1522,Email Campaign,Tablet,Firefox,iOS
459004,459,277,2.0,Click,2024-08-10 19:21:04,1899,Email Campaign,Tablet,Firefox,iOS
459005,459,277,25.0,Click,2024-08-10 19:27:21,1990,Email Campaign,Tablet,Firefox,iOS
459006,459,277,51.0,Property View,2024-08-10 19:28:52,2468,Email Campaign,Tablet,Firefox,iOS
459007,459,277,15.0,Click,2024-08-10 19:36:50,2636,Email Campaign,Tablet,Firefox,iOS
459008,459,277,89.0,Inquiry Submission,2024-08-10 19:39:38,3120,Email Campaign,Tablet,Firefox,iOS
459009,459,277,53.0,Click,2024-08-10 19:47:42,3672,Email Campaign,Tablet,Firefox,iOS
460000,460,83,6.0,Property View,2024-08-02 10:40:38,350,Direct,Tablet,Edge,macOS
460001,460,83,,Page View,2024-08-02 10:46:28,466,Direct,Tablet,Edge,macOS
460002,460,83,,Page View,2024-08-02 10:48:24,781,Direct,Tablet,Edge,macOS
460003,460,83,9.0,Property View,2024-08-02 10:53:39,1182,Direct,Tablet,Edge,macOS
460004,460,83,,Page View,2024-08-02 11:00:20,1555,Direct,Tablet,Edge,macOS
461000,461,310,66.0,Click,2024-08-12 03:32:43,134,Referral,Mobile,Safari,iOS
461001,461,310,45.0,Click,2024-08-12 03:34:57,204,Referral,Mobile,Safari,iOS
462000,462,246,74.0,Click,2024-07-27 11:04:56,318,Organic Search,Mobile,Firefox,iOS
462001,462,246,34.0,Inquiry Submission,2024-07-27 11:10:14,856,Organic Search,Mobile,Firefox,iOS
462002,462,246,,Page View,2024-07-27 11:19:12,1035,Organic Search,Mobile,Firefox,iOS
462003,462,246,64.0,Inquiry Submission,2024-07-27 11:22:11,1354,Organic Search,Mobile,Firefox,iOS
462004,462,246,50.0,Inquiry Submission,2024-07-27 11:27:30,1427,Organic Search,Mobile,Firefox,iOS
462005,462,246,57.0,Property View,2024-07-27 11:28:43,1825,Organic Search,Mobile,Firefox,iOS
462006,462,246,23.0,Property View,2024-07-27 11:35:21,2098,Organic Search,Mobile,Firefox,iOS
462007,462,246,,Page View,2024-07-27 11:39:54,2201,Organic Search,Mobile,Firefox,iOS
462008,462,246,61.0,Property View,2024-07-27 11:41:37,2510,Organic Search,Mobile,Firefox,iOS
462009,462,246,,Page View,2024-07-27 11:46:46,2791,Organic Search,Mobile,Firefox,iOS
463000,463,53,94.0,Inquiry Submission,2024-07-30 08:21:33,338,Social Media,Desktop,Edge,Windows
463001,463,53,71.0,Property View,2024-07-30 08:27:11,923,Social Media,Desktop,Edge,Windows
463002,463,53,,Page View,2024-07-30 08:36:56,1343,Social Media,Desktop,Edge,Windows
463003,463,53,74.0,Click,2024-07-30 08:43:56,1694,Social Media,Desktop,Edge,Windows
463004,463,53,28.0,Click,2024-07-30 08:49:47,1954,Social Media,Desktop,Edge,Windows
463005,463,53,57.0,Inquiry Submission,2024-07-30 08:54:07,2258,Social Media,Desktop,Edge,Windows
463006,463,53,76.0,Click,2024-07-30 08:59:11,2541,Social Media,Desktop,Edge,Windows
464000,464,296,86.0,Inquiry Submission,2024-08-20 04:41:06,563,Social Media,Mobile,Edge,iOS
464001,464,296,43.0,Inquiry Submission,2024-08-20 04:50:29,967,Social Media,Mobile,Edge,iOS
465000,465,333,,Page View,2024-08-04 08:40:26,155,Social Media,Desktop,Edge,macOS
465001,465,333,11.0,Property View,2024-08-04 08:43:01,696,Social Media,Desktop,Edge,macOS
465002,465,333,,Page View,2024-08-04 08:52:02,930,Social Media,Desktop,Edge,macOS
465003,465,333,12.0,Inquiry Submission,2024-08-04 08:55:56,1183,Social Media,Desktop,Edge,macOS
465004,465,333,,Page View,2024-08-04 09:00:09,1365,Social Media,Desktop,Edge,macOS
465005,465,333,74.0,Property View,2024-08-04 09:03:11,1658,Social Media,Desktop,Edge,macOS
466000,466,223,,Page View,2024-08-21 07:32:31,125,Email Campaign,Tablet,Chrome,iOS
466001,466,223,,Page View,2024-08-21 07:34:36,273,Email Campaign,Tablet,Chrome,iOS
466002,466,223,51.0,Click,2024-08-21 07:37:04,804,Email Campaign,Tablet,Chrome,iOS
466003,466,223,8.0,Click,2024-08-21 07:45:55,1200,Email Campaign,Tablet,Chrome,iOS
466004,466,223,,Page View,2024-08-21 07:52:31,1692,Email Campaign,Tablet,Chrome,iOS
466005,466,223,28.0,Click,2024-08-21 08:00:43,2217,Email Campaign,Tablet,Chrome,iOS
467000,467,119,26.0,Inquiry Submission,2024-07-29 17:39:18,311,Organic Search,Mobile,Edge,Windows
467001,467,119,34.0,Property View,2024-07-29 17:44:29,660,Organic Search,Mobile,Edge,Windows
467002,467,119,40.0,Click,2024-07-29 17:50:18,742,Organic Search,Mobile,Edge,Windows
467003,467,119,79.0,Click,2024-07-29 17:51:40,1115,Organic Search,Mobile,Edge,Windows
467004,467,119,59.0,Property View,2024-07-29 17:57:53,1476,Organic Search,Mobile,Edge,Windows
467005,467,119,,Page View,2024-07-29 18:03:54,1921,Organic Search,Mobile,Edge,Windows
467006,467,119,58.0,Inquiry Submission,2024-07-29 18:11:19,1971,Organic Search,Mobile,Edge,Windows
468000,468,100,33.0,Click,2024-08-01 11:25:30,338,Referral,Desktop,Edge,Windows
468001,468,100,60.0,Click,2024-08-01 11:31:08,464,Referral,Desktop,Edge,Windows
468002,468,100,,Page View,2024-08-01 11:33:14,994,Referral,Desktop,Edge,Windows
468003,468,100,82.0,Property View,2024-08-01 11:42:04,1423,Referral,Desktop,Edge,Windows
468004,468,100,27.0,Click,2024-08-01 11:49:13,1936,Referral,Desktop,Edge,Windows
468005,468,100,62.0,Property View,2024-08-01 11:57:46,2471,Referral,Desktop,Edge,Windows
468006,468,100,,Page View,2024-08-01 12:06:41,2846,Referral,Desktop,Edge,Windows
468007,468,100,17.0,Inquiry Submission,2024-08-01 12:12:56,3291,Referral,Desktop,Edge,Windows
468008,468,100,,Page View,2024-08-01 12:20:21,3586,Referral,Desktop,Edge,Windows
469000,469,16,,Page View,2024-07-27 09:57:42,217,Email Campaign,Mobile,Firefox,macOS
469001,469,16,86.0,Inquiry Submission,2024-07-27 10:01:19,778,Email Campaign,Mobile,Firefox,macOS
469002,469,16,,Page View,2024-07-27 10:10:40,1117,Email Campaign,Mobile,Firefox,macOS
469003,469,16,4.0,Property View,2024-07-27 10:16:19,1547,Email Campaign,Mobile,Firefox,macOS
470000,470,280,38.0,Click,2024-08-14 00:26:38,249,Referral,Desktop,Chrome,Windows
471000,471,75,2.0,Property View,2024-08-21 07:55:51,50,Referral,Mobile,Safari,iOS
471001,471,75,,Page View,2024-08-21 07:56:41,481,Referral,Mobile,Safari,iOS
471002,471,75,44.0,Click,2024-08-21 08:03:52,1042,Referral,Mobile,Safari,iOS
471003,471,75,61.0,Property View,2024-08-21 08:13:13,1575,Referral,Mobile,Safari,iOS
472000,472,191,87.0,Click,2024-08-14 13:45:56,326,Direct,Mobile,Chrome,iOS
472001,472,191,,Page View,2024-08-14 13:51:22,572,Direct,Mobile,Chrome,iOS
473000,473,379,41.0,Click,2024-08-11 17:57:59,260,Direct,Desktop,Chrome,Windows
473001,473,379,72.0,Inquiry Submission,2024-08-11 18:02:19,707,Direct,Desktop,Chrome,Windows
473002,473,379,15.0,Click,2024-08-11 18:09:46,1097,Direct,Desktop,Chrome,Windows
473003,473,379,14.0,Property View,2024-08-11 18:16:16,1473,Direct,Desktop,Chrome,Windows
474000,474,64,31.0,Click,2024-07-31 05:52:07,144,Organic Search,Tablet,Safari,macOS
474001,474,64,,Page View,2024-07-31 05:54:31,492,Organic Search,Tablet,Safari,macOS
474002,474,64,13.0,Property View,2024-07-31 06:00:19,915,Organic Search,Tablet,Safari,macOS
474003,474,64,76.0,Inquiry Submission,2024-07-31 06:07:22,1266,Organic Search,Tablet,Safari,macOS
474004,474,64,98.0,Click,2024-07-31 06:13:13,1717,Organic Search,Tablet,Safari,macOS
474005,474,64,10.0,Inquiry Submission,2024-07-31 06:20:44,1801,Organic Search,Tablet,Safari,macOS
475000,475,483,2.0,Property View,2024-07-30 04:58:27,527,Organic Search,Mobile,Firefox,Windows
475001,475,483,88.0,Property View,2024-07-30 05:07:14,642,Organic Search,Mobile,Firefox,Windows
475002,475,483,16.0,Click,2024-07-30 05:09:09,729,Organic Search,Mobile,Firefox,Windows
475003,475,483,55.0,Click,2024-07-30 05:10:36,761,Organic Search,Mobile,Firefox,Windows
475004,475,483,,Page View,2024-07-30 05:11:08,847,Organic Search,Mobile,Firefox,Windows
475005,475,483,,Page View,2024-07-30 05:12:34,1152,Organic Search,Mobile,Firefox,Windows
475006,475,483,,Page View,2024-07-30 05:17:39,1600,Organic Search,Mobile,Firefox,Windows
476000,476,79,,Page View,2024-07-26 06:48:23,310,Referral,Tablet,Firefox,Android
476001,476,79,21.0,Property View,2024-07-26 06:53:33,789,Referral,Tablet,Firefox,Android
476002,476,79,71.0,Click,2024-07-26 07:01:32,1328,Referral,Tablet,Firefox,Android
476003,476,79,58.0,Click,2024-07-26 07:10:31,1510,Referral,Tablet,Firefox,Android
476004,476,79,75.0,Property View,2024-07-26 07:13:33,1759,Referral,Tablet,Firefox,Android
476005,476,79,1.0,Click,2024-07-26 07:17:42,2145,Referral,Tablet,Firefox,Android
476006,476,79,46.0,Click,2024-07-26 07:24:08,2417,Referral,Tablet,Firefox,Android
476007,476,79,27.0,Click,2024-07-26 07:28:40,2613,Referral,Tablet,Firefox,Android
476008,476,79,,Page View,2024-07-26 07:31:56,2978,Referral,Tablet,Firefox,Android
476009,476,79,3.0,Property View,2024-07-26 07:38:01,3386,Referral,Tablet,Firefox,Android
477000,477,324,,Page View,2024-07-31 03:22:14,113,Organic Search,Desktop,Chrome,iOS
477001,477,324,8.0,Property View,2024-07-31 03:24:07,484,Organic Search,Desktop,Chrome,iOS
477002,477,324,,Page View,2024-07-31 03:30:18,1055,Organic Search,Desktop,Chrome,iOS
477003,477,324,51.0,Inquiry Submission,2024-07-31 03:39:49,1641,Organic Search,Desktop,Chrome,iOS
478000,478,456,43.0,Inquiry Submission,2024-08-13 11:13:47,598,Referral,Tablet,Safari,iOS
478001,478,456,55.0,Property View,2024-08-13 11:23:45,905,Referral,Tablet,Safari,iOS
478002,478,456,79.0,Property View,2024-08-13 11:28:52,1412,Referral,Tablet,Safari,iOS
479000,479,328,6.0,Property View,2024-08-17 16:06:34,89,Email Campaign,Tablet,Edge,macOS
480000,480,277,7.0,Click,2024-08-07 21:26:25,168,Social Media,Desktop,Firefox,Android
480001,480,277,45.0,Click,2024-08-07 21:29:13,720,Social Media,Desktop,Firefox,Android
480002,480,277,96.0,Inquiry Submission,2024-08-07 21:38:25,1183,Social Media,Desktop,Firefox,Android
480003,480,277,37.0,Property View,2024-08-07 21:46:08,1319,Social Media,Desktop,Firefox,Android
481000,481,81,,Page View,2024-08-10 03:23:28,414,Email Campaign,Mobile,Edge,iOS
481001,481,81,9.0,Property View,2024-08-10 03:30:22,493,Email Campaign,Mobile,Edge,iOS
482000,482,22,,Page View,2024-07-23 13:10:07,498,Email Campaign,Mobile,Edge,Android
482001,482,22,,Page View,2024-07-23 13:18:25,781,Email Campaign,Mobile,Edge,Android
482002,482,22,57.0,Property View,2024-07-23 13:23:08,1076,Email Campaign,Mobile,Edge,Android
483000,483,377,46.0,Click,2024-08-02 17:44:57,362,Social Media,Desktop,Chrome,Android
483001,483,377,,Page View,2024-08-02 17:50:59,762,Social Media,Desktop,Chrome,Android
483002,483,377,,Page View,2024-08-02 17:57:39,1359,Social Media,Desktop,Chrome,Android
483003,483,377,,Page View,2024-08-02 18:07:36,1687,Social Media,Desktop,Chrome,Android
483004,483,377,91.0,Inquiry Submission,2024-08-02 18:13:04,2268,Social Media,Desktop,Chrome,Android
483005,483,377,7.0,Property View,2024-08-02 18:22:45,2743,Social Media,Desktop,Chrome,Android
483006,483,377,71.0,Click,2024-08-02 18:30:40,3276,Social Media,Desktop,Chrome,Android
484000,484,168,68.0,Inquiry Submission,2024-08-11 19:52:06,231,Direct,Tablet,Safari,Windows
485000,485,103,70.0,Click,2024-08-11 02:03:53,212,Social Media,Tablet,Edge,macOS
486000,486,438,54.0,Property View,2024-08-20 12:53:02,532,Organic Search,Desktop,Safari,macOS
486001,486,438,91.0,Property View,2024-08-20 13:01:54,1042,Organic Search,Desktop,Safari,macOS
486002,486,438,97.0,Property View,2024-08-20 13:10:24,1300,Organic Search,Desktop,Safari,macOS
486003,486,438,96.0,Inquiry Submission,2024-08-20 13:14:42,1564,Organic Search,Desktop,Safari,macOS
486004,486,438,25.0,Property View,2024-08-20 13:19:06,1648,Organic Search,Desktop,Safari,macOS
486005,486,438,,Page View,2024-08-20 13:20:30,1897,Organic Search,Desktop,Safari,macOS
486006,486,438,83.0,Inquiry Submission,2024-08-20 13:24:39,2463,Organic Search,Desktop,Safari,macOS
486007,486,438,89.0,Inquiry Submission,2024-08-20 13:34:05,2561,Organic Search,Desktop,Safari,macOS
487000,487,81,,Page View,2024-07-27 21:36:17,372,Social Media,Mobile,Chrome,Android
488000,488,455,96.0,Inquiry Submission,2024-08-09 04:34:56,338,Referral,Tablet,Safari,Windows
488001,488,455,54.0,Click,2024-08-09 04:40:34,436,Referral,Tablet,Safari,Windows
488002,488,455,40.0,Property View,2024-08-09 04:42:12,475,Referral,Tablet,Safari,Windows
488003,488,455,,Page View,2024-08-09 04:42:51,538,Referral,Tablet,Safari,Windows
489000,489,142,,Page View,2024-08-17 08:08:45,334,Social Media,Tablet,Edge,Windows
489001,489,142,22.0,Inquiry Submission,2024-08-17 08:14:19,651,Social Media,Tablet,Edge,Windows
489002,489,142,38.0,Property View,2024-08-17 08:19:36,1224,Social Media,Tablet,Edge,Windows
489003,489,142,,Page View,2024-08-17 08:29:09,1541,Social Media,Tablet,Edge,Windows
489004,489,142,36.0,Property View,2024-08-17 08:34:26,1814,Social Media,Tablet,Edge,Windows
489005,489,142,,Page View,2024-08-17 08:38:59,1887,Social Media,Tablet,Edge,Windows
490000,490,344,,Page View,2024-07-31 05:40:42,112,Referral,Mobile,Firefox,Android
490001,490,344,80.0,Inquiry Submission,2024-07-31 05:42:34,273,Referral,Mobile,Firefox,Android
490002,490,344,,Page View,2024-07-31 05:45:15,345,Referral,Mobile,Firefox,Android
491000,491,67,7.0,Click,2024-08-01 14:17:14,245,Referral,Mobile,Safari,Windows
491001,491,67,57.0,Property View,2024-08-01 14:21:19,299,Referral,Mobile,Safari,Windows
491002,491,67,59.0,Inquiry Submission,2024-08-01 14:22:13,681,Referral,Mobile,Safari,Windows
491003,491,67,1.0,Property View,2024-08-01 14:28:35,1091,Referral,Mobile,Safari,Windows
491004,491,67,64.0,Property View,2024-08-01 14:35:25,1651,Referral,Mobile,Safari,Windows
491005,491,67,53.0,Inquiry Submission,2024-08-01 14:44:45,1741,Referral,Mobile,Safari,Windows
491006,491,67,15.0,Click,2024-08-01 14:46:15,1862,Referral,Mobile,Safari,Windows
491007,491,67,90.0,Click,2024-08-01 14:48:16,2333,Referral,Mobile,Safari,Windows
491008,491,67,,Page View,2024-08-01 14:56:07,2891,Referral,Mobile,Safari,Windows
492000,492,3,55.0,Property View,2024-08-15 13:23:27,278,Organic Search,Mobile,Safari,Windows
492001,492,3,12.0,Property View,2024-08-15 13:28:05,474,Organic Search,Mobile,Safari,Windows
493000,493,1,,Page View,2024-07-31 02:36:40,494,Referral,Mobile,Edge,macOS
494000,494,408,,Page View,2024-08-09 19:37:25,512,Email Campaign,Mobile,Chrome,macOS
494001,494,408,50.0,Inquiry Submission,2024-08-09 19:45:57,789,Email Campaign,Mobile,Chrome,macOS
494002,494,408,,Page View,2024-08-09 19:50:34,1012,Email Campaign,Mobile,Chrome,macOS
494003,494,408,5.0,Inquiry Submission,2024-08-09 19:54:17,1316,Email Campaign,Mobile,Chrome,macOS
495000,495,23,,Page View,2024-08-05 19:17:56,34,Referral,Mobile,Firefox,macOS
495001,495,23,44.0,Property View,2024-08-05 19:18:30,503,Referral,Mobile,Firefox,macOS
495002,495,23,100.0,Inquiry Submission,2024-08-05 19:26:19,633,Referral,Mobile,Firefox,macOS
495003,495,23,19.0,Click,2024-08-05 19:28:29,1203,Referral,Mobile,Firefox,macOS
495004,495,23,77.0,Property View,2024-08-05 19:37:59,1334,Referral,Mobile,Firefox,macOS
495005,495,23,,Page View,2024-08-05 19:40:10,1500,Referral,Mobile,Firefox,macOS
496000,496,399,71.0,Inquiry Submission,2024-07-28 15:33:36,162,Direct,Tablet,Firefox,macOS
496001,496,399,12.0,Property View,2024-07-28 15:36:18,695,Direct,Tablet,Firefox,macOS
496002,496,399,13.0,Click,2024-07-28 15:45:11,1031,Direct,Tablet,Firefox,macOS
496003,496,399,43.0,Inquiry Submission,2024-07-28 15:50:47,1092,Direct,Tablet,Firefox,macOS
496004,496,399,,Page View,2024-07-28 15:51:48,1676,Direct,Tablet,Firefox,macOS
496005,496,399,,Page View,2024-07-28 16:01:32,2132,Direct,Tablet,Firefox,macOS
496006,496,399,47.0,Click,2024-07-28 16:09:08,2700,Direct,Tablet,Firefox,macOS
497000,497,472,19.0,Click,2024-07-30 18:13:19,315,Email Campaign,Desktop,Safari,macOS
497001,497,472,98.0,Click,2024-07-30 18:18:34,696,Email Campaign,Desktop,Safari,macOS
497002,497,472,92.0,Property View,2024-07-30 18:24:55,1172,Email Campaign,Desktop,Safari,macOS
497003,497,472,60.0,Click,2024-07-30 18:32:51,1236,Email Campaign,Desktop,Safari,macOS
497004,497,472,,Page View,2024-07-30 18:33:55,1456,Email Campaign,Desktop,Safari,macOS
497005,497,472,77.0,Inquiry Submission,2024-07-30 18:37:35,1740,Email Campaign,Desktop,Safari,macOS
497006,497,472,63.0,Click,2024-07-30 18:42:19,2303,Email Campaign,Desktop,Safari,macOS
497007,497,472,,Page View,2024-07-30 18:51:42,2691,Email Campaign,Desktop,Safari,macOS
